id,post_id,post_text,reply_id,reply_text,Against,Support,Neither
2699,1541025451598139136,@Arminambkhoda مثل این میمونه بگیم یک ایرانی توریست میره ترکیه نمیتونه اخلاقی باشه چون ایرانی های دیگه در سوریه جنایت کردند. گردشگر ربطی به این داستانا نداره,1541030767656148736," این ک درسته!
اما اونجایی ک به نقل از مرد انگلیسی کثیف(ارباب و سرورت) نقل میکنی و معیار های اونو بیان میکنی و جوری ک همجا بد هستند فقط بریتانیای کثیف استعمارگر خوبه بده!
البته حق هم داری بلاخره می‌ترسی سیکتو بزنن همون مردمشون ک شاکین پول مالیاتشون تو جیب شما لاشخور هاست خفتتون کنن",1,0,0
1720,1546039331445506048,"میگم اونایی که امام زمان رو برای بار اول میبینن از کجا می‌فهمن امام زمانه ؟ 
خودش میگه من امام زمانم؟ کارت شناسایی داره؟ رو پیشونیش نوشته؟ چطور مطمئن میشن؟
کسی میدونه یه پیرمرده ۱۴۰۰ساله چه شکلیه؟
این بچهه از کجا فهمیده امام زمان بوده طرف؟
چرا فقط تو ایران امام زمان رو هی میبینن؟ ",1546411900124254208,درحکومت اشغالی آخوندها هرکس شایعه بزرگتر که دروغش بزرگتر وجاهل پرور امتیازات بزرگی نصیبشان میشه ،سعیدی از یاعلی گفتن خامنه ای هنگام تولدش گفت امام جمعه قم وتولیت حرم معصومه شد ،صدیقی ،ویارو که گفت رهبر درکانتینر زندگی کرده ،اعلم الهدا واین احمق فعلی ،تشویق میشن تا شایعه بسازند,0,1,0
2039,1552680918250299136,۱/ ویدئوی کوتاه- پیام یک #مادر_دادخواه به مسئولین جمهوری اسلامی. پنجشنبه، ۶ مرداد ۱۴۰۱، بتول حسینی، مادر #بهنام_محجوبی، با انتشار ویدئویی، خواستار آزادی #عباس_دهقان، درویش گنابادی محبوس در زندان اوین شد.,1552680966719692800,۲/ گزارش‌ها حاکی‌ست آقای دهقان شرایط جسمی مناسبی نداشته و باید هرچه سریع‌تر برای درمان به خارج از زندان منتقل شود.,0,1,0
2589,1544037216023879680,"۵- گرفتن بزرگترین امتیازهای قرن:
(باز نشدن سوئیفت)
(حقارت عجیب در ماجرای هواپیماهای برجامی)

۶- قدرت چانه‌زنی:
(پرتاب قدرتمند خودکار و فشار ایمیلی شدید)

۷- نابودگر تحریم: 
(سوخت ندادن به هواپیمای ظریف)
(محدودیت تردد ظریف در سازمان ملل)
(تحریم ظریف)
#رشتو۳",1544037218267922432,"۸- دستاورد بزرگ در مذاکرات:
(سیف: تقریبا ""هیچ"")
(قدم زدن با کری)
(دریافت ۷۰۰ سکه پاداش برای برجام)

۹- زمان‌شناسی:
(استعفا هنگام سفر اسد به ایران)

۱۰- نظرات اقدامات خردمندانه: 
(رد سرمایه‌گذاری ۵۰میلیارد یورویی چین بخاطر بستن با کدخدا)
(ادعا درمورد تقابل دیپلماسی و میدان)
#رشتو۴",0,1,0
3221,1536651708473888768,"سومین روز اعتصابات بازار اراک
سه شنبه ۲۴خرداد۱۴۰۱، بازاریان اراک در سومین روز اعتراضات با بستن مغازه‌ها دست به اعتصاب زده‌اند
#گزارشگرمنوتو
…⁣
WhatsApp/Telegram: +44 7590 899 999 ⁣⁣ ",1536724713745092608," حالا اگر الان بازار اعتصاب نبود مردم قدرت خرید داشتن؟؟
من خودم مغازه دارم والا بلا درشو ببندم خیلی بهتره تا اینکه شبانه روز الاف بشینم که الان یکی میاد...خسته شدیم دیگه از این روزگار که توش گیر کردیم بدبختی نه راه پيش هست نه راه‌ پس..",0,1,0
3074,1545675451955281920,"الحمدلله، از عصر دیروز تا حالا مبلغ ۳ میلیون تومان برای برپایی جشن عید غدیر جمع شده

هر کس میتونه، حداقل به نیت امیرالمومنین(ع) با مبلغ 110 هزار تومان در این وظیفه بزرگ مشارکت کنید #علی_ولی_الله ❤

5894-6318-2709-4665
بانک رفاه- بنام حسین دلیریان",1545695766345404416," جناب دلیریان جشن خیلی خوبه
امیرالمومین(ع) هم خیلی برای ما عزیزه
ولی اینکه به نیت امیرالمومنین پول بدین یعنی چی دقیقا؟؟",1,0,0
114,1543309869381553920,و در «باد روز» به دست باد می‌سپرن به این امید که دو ایزد تیر و واته (واته اسم ایزد باد هست) آرزوهاشونو برآورده کنن. این کار رو اغلب دختر پسرهایی که عاشق بودن انجام می‌دادند!,1543309876394344448,"می‌بینید که پشت‌سر تمام جشن‌های زیبای ایرانی، چه آداب‌و‌رسوم جذابی وجود داره که اکثر ما ازش بی‌خبریم.

این رشتو رو بادقت بخونید، دست‌به‌دست کنید و برای عزیزانتون تعریف کنید تا جشن زیبای ایرانی تیرگان، دوباره در دلهای ما ایرانیان زنده بشه.

تیرگان خجسته باد❤️

نویسنده: بهمن انصاری ",0,1,0
8276,1511027644409733120,بخش خبر ساعت ۲۱ سیما کشتار غیرنظامیان در شهر بوچای اوکراین را به نقل از مقامات روسی به اوکراینی ها نسبت داد و از آن به #کشته‌سازی تعبیر کرد! اصطلاح کشته‌سازی را اولین بار صدا و سیما درمورد کشته‌شدگان اعتراضات ۸۸ ابداع کرد.,1511607308601605888,کشته سازی زیاد رخ میده. از حوادث سال ۸۸ بگیرید که طرف رو براش مراسم ختم می‌گرفتن چند روز بعد پیداش می‌شد تا داعش که برای فیلم درست کردن‌هاش کشته سازی می‌کرد بعد فیلم همه بلند می‌شدم می‌رفتن دنبال ادامه کارشون.,1,0,0
6547,1492576360149266432,"🔺مادران دو تن از کشته‌شدگان #آبان_۹۸: سهم ما از انقلاب گلوله‌ای بود که فرزندان ما را کشت

▪️مادر نوید بهبودی و مادر پژمان قلی‌پور با اشاره به سالگرد #انقلاب ۵۷ گفتند که سهم آنها از انقلاب گلوله‌هایی است که جان فرزندانشان را گرفته است.

⬇️ بیشتر بخوانید:
",1492577065501184000,چرا شما وقتی می‌خواهید از شهدای آبان خبری نشر بدید مینویسند کشته شدگان آبان چرا نمی‌نویسند شهدای آبان,1,0,0
7220,1495656797016928256,"تبریز یه هواپیمای جنگی سقوط کرد توی مدرسه خدارو شکر مدرسه تعطیل بود،
خلبان میتونست ایجکت کنه ولی چون منطقه مسکونی بوده خودشو فدا کرده که آسیب کمتری وارد بشه...
روحشون شاد",1495699790428000256,ایثار وفداکاری یعنی این,0,1,0
4709,1493932230619578368,"حسین موسویان کسی است که به نوشته نیویورک تایمز 25 ژوئن 1995 طرح ترور خانم مریم رجوی در جریان گردهمایی بزرگ مقاومت در شهر دورتموند آلمان را داشت. اخراج او از دانشگاه پرینستون یک در عین حال یک اقدام ضد تروریستی است
",1494079263632416768,#حسين_موسويان_تروريست,0,1,0
2106,1552029328573177856,"خانه‌مان را پس می‌گیریم/ مجتبی نجفی
این همبستگی غرورآفرین، نوید ایران مدنی می‌دهد که شکاف را نه در مذهبی یا غیرمذهبی بودن، نه در دینداری یا ضددین بودن که در ""استبداد ـ آزادی"" تعریف می‌کند. ۱/۲
",1552029367810793472,پیامی که محجبه‌های مخالف حجاب اجباری به حاکمیت منتقل کردند بسیار امیدوار کننده است: «قرار نیست دینداری ما آمال قدرت سلطه‌گر شما شود و دین ابزار نقض حقوق شهروندانی شود که مانند ما فکر نمی‌کنند». ۲/۲,0,1,0
3599,1555121865743540224,"دستگیری ده نفر از تروریست‌های داعشی 

وزارت اطلاعات از دستگیری ده نفر از تروریست‌های تکفیری - صهیونیستی داعش که قصد انجام چند عملیات تروریستی در میان عزاداران حضرت اباعبدالله الحسین (ع) را داشتند خبر داد._تسنيم",1555224757477715968," چرا به عقیده شون احترام نمی گذارند گدایان احترام!
عقیدشون اینه که بمب بذارن بین عزاداران آقا احترام بگذارید 
تفاوتی بین اطلاعاتی ها و داعشی ها نیست فقط اطلاعاتی ها زورشون و امکاناتشون بیشتر بود به خاطر همین موفق بودند",1,0,0
2333,1552950814662004736,"خوشبختانه احسان خاندوزی فهمیده که باید با چکمه به میان گل و لای برود. اما باز هم جای سوال است؛ ربط بازدید میدانی از #سیل با حوزه مسئولیت وزیر اقتصاد چیست؟ 

دریای شوآف ساحل ندارد ",1552954507407097856,میخواد ببینه مغازه هایی ک اظهار نامه مالیاتی ندادن سالم هستن برای توقیف اموالشون یا نه,0,1,0
5550,1492437252651294720,"#عبدالملکی :
جلوی حقوق 70 میلیونی را گرفتیم 
جلوی پرداخت 1200 سکه پاداش را گرفتیم 
99 مدیر که پرونده فساد و تخلف داشتند رابرای طی روال پرونده معرفی کردیم 
6000میلیارد کسری بودجه بازنشستگی را با انظباط مالی به صفر رساندیم 

حالا فهمیدید اینهمه فشارو تهدیدها ناشی از چیست ؟",1492580220209176320," خدا خیر دنیا و اخرت بهتون بده
درد و بلاتون بخوره به تیم نفوذی روحانی
ما پشتیبانتون در مسیر ولایت هستیم ان شاءالله
خدا قوت",0,1,0
4018,1541797661581496320,علی دایی، پیشکسوت فوتبال ایران، در مورد قرارداد میلیاردی بازیکنان فوتبال گفت: «قرارداد میلیاردی حق این بازیکنان است. دلار قبلا ۴ هزار تومان بود و الان ۳۰ هزار تومان است. میلیارد باید با میلیون سال‌های قبل مقایسه شود. کسانی که باعث خوشحالی مردم می‌شوند حقشان است.»,1541853518629412864,آره حقشونه تا بیشتر بتونن عیاشی کنن. و اونقدر خوب بازی میکنن که مردم رو همیشه شاد کردن,1,0,0
5114,1494756004147482624,ما کلا ۳ میلیارد دلار صادرات واقعی غیرنفتی در سال داریم. از این مقدار ۱/۵ میلیارد دلار سهم #مناطق_آزاد است . همان مناطقی که #کمیسیون_تلفیق ناخواسته سعی در نابود کردن آن دارد.در دوران اوج تحریمها یکی از شریانهای اقتصاد مقاومتی به دست مجلس قطع خواهد شد,1494839554058108928,مناطق آزاد‌شده مناطق واردات,0,0,1
7620,1028182749784358784,"اقتصاد ترکیه به سوی بحرانی شدن در حرکت است. در حالی که سرمایه گذاری خارجی درحال کاهش است، نرخ تورم به سرعت بالا میرود. استیو هانکه، نرخ تورم سالانه ترکیه را 85 درصد محاسبه کرده است. ایرانیان مواظب سرمایه های خود در ترکیه باشند. 
#سقوط_لیره_ترکیه",1028184362720866432,اینا تازه دارن میرن تو فاز سال 57 ایران. پتانسیل اجتماعیش رو هم دارن,0,1,0
4883,1493247473703436288,"فراتر از یک تصویر در یک شهر!

در سال‌های اخیر شعارنویسی و نصب عکس از پهلوی‌ها در شهرهای ایران و همچنین ستایش از خدمات پهلوی در اعتراضات مردم افزایش یافته.
این ویدئو که در شبکه‌های اجتماعی منتشر شده مربوط به بهمن ۱۴۰۰ در اصفهان است. ",1493293131944632320,چقدر واقعا شما ها احمق هستيد؟ چرا فكر ميكنيد اتفاق خاصي افتاده؟ مگه شق القمر كردن كه نصف شب يواشكي رفتن رو پل اون پارچه را اويزان كردن. اخه اين هنر خاصي است. بالاخره تو هشتاد و پنج ميليون جمعيت اون رضا ربع پهلوي و خاتواده ده بيست تا طرفدار دارنند,1,0,0
783,1543248789854625536,"بازنشستگان تامین اجتماعی شهرهای مختلف استان خوزستان از جمله دزفول، شوش، اهواز، شوشتر و آبادان، روز شنبه ۱۱ تیر ماه، با برگزاری تجمع و راهپیمایی اعتراضی، خواستار رسیدگی به مطالبات خود شدند. 

#خوزستان #بازنشستگان #اعتراضات_سراسری #ایندیپندنت_فارسی ",1543248793394712320,بازنشستگان و مستمری‌بگیران سراسر کشور، طی هفته‌های اخیر به دلیل آنچه اجرایی نشدن مصوبه مزدی شورای عالی کار و وضعیت بد معیشتی عنوان شده است، دست به اعتراض زده‌اند. روز شنبه، تجمعات مشابه‌ دیگری در استان‌های البرز، مرکزی، اصفهان، مازندران، زنجان برگزار شد.,0,1,0
172,1548009183991123968,روز عید غدیر یه مهمونی ۱۰ کیلومتری داریم که هم میزبان و هم مهموناش خود مردمن و میان که نشون بدن اقبال واقعی مردم به دین با چیزی که رسانه به ما میگه زمین تا آسمون فرق داره..,1548250313924042752,بهره برداری جالبیه؛ یکی نون شب نداره میاد اونجا شکمش سیر شه شما یارکشی میکنین میگین ما زیادیم.,1,0,0
2125,1544415255991910400,@MeisamSasi67 حالا‌ اون زمان که به گفته شما سفارشی نبود ۸سال چیکار کردن؟! هیچی اخرشم گفتن توافق رو نخوندم لغو و تعلیق رو‌ندیدم ترامپ هم با یه لگد تضمین امضای کری رو امضا کرد:)),1544416369885732864,در سیاست خارجی خیر و شر مطلق نداریم دلیل نمیشه با ترامپ مشکل داشتیم باید با بایدن هم همین مشکلو داشته باشیم چه تضمینی حرفهای خنده دار میزنین دولت های متبوع خودمونم یه زمانی غربگران یه زمانی شرق گرا تغییر سیاست کلی میدن اینو منکر میشین؟,1,0,0
2611,1538457018821791488,"شورای هماهنگی سران قوا در نشست روز یکشنبه خود، مصوبه دولت در زمینه تعیین سقف اجاره‌بها را تأیید کرد، اما منتقدان می‌گویند این مصوبه هم‌چنان اجرایی نخواهد شد.

",1538495909591384064,چه عکس دل انگیزی ابو ‌ هوای قشنگ با صفا سران قوا نشستن چونه میزنن کمو زیادشو چه سرانی سران قوا,1,0,0
2168,1545024166801334272,رییس سازمان پرورش استعداد‌های درخشان: اگر دانش‌آموزان امید رفتن به دانشگاه‌های دولتی کشور را داشته باشند، به هیچ عنوان به فکر ادامه تحصیل در کشور‌های همسایه نخواهند افتاد,1545144134524174336,خصوصا غذاهایی که میدن واقعا فوق العاده است! همین رو بگم که گربه ها اون غذا رو نمی خورند!!,1,0,0
3757,1541104818177146880,"مایک پنس، معاون ترامپ:

""رژیم تهران می‌خواهد دنیا را فریب بدهد و بگوید مردم دنبال بازگشت دیکتاتوری شاه هستند،اما مطمئن باشید ما فریب نمی‌خوریم.
جایگزین مناسب و معتبر رژیم، مریم رجوی است""

میگن اسب ها وقتی در سربالایی نمی توانند درشکه را بکشند همدیگر را گاز می گیرند
#رقیب_شازده",1541266740348329984,شما در همین توهمات به سر ببرین و مملکت رو از داخل ویران کنین، روزی هم خدای‌نکرده برسه که شاهزاده و رجوی با هم ائتلاف کنن و با کمک اسرائیل و آمریکا، حکومتی جائرتر و فاسدتر از شما برسرکار بیارن. بدبخت، مردم ایران.... 😞,1,0,0
346,1538741069311000320,"کارشناس جعلی در تلویزیون جمهوری اسلامی و تویت های فارسی ایشان برای قاسم سلیمانی
شبکه ۳ فرقه تبهکار برای فریب مردم کارشناس دعوت کرده تا درباره سفر بایدن به عربستان به انگلیسی حرف بزند تا تاثیر حرف‌‌هایش در مخاطب بیشتر باشد!
میهمان به اصطلاح خارجی پس از مدتی صحبت به 👇 ",1538868737096441856,🌹❤ 🌹شاهزاده رضا پهلوی به سرکوبگران رژیم: به شما هشدار می دهم، به ملت بپیوندید🌹❤🌹,0,0,1
3169,1552977934746394624,"#احمدخاتمی، امام جمعه موقت تهران:
من گفتم اکثر #بی‌_حجاب‌_ها برخاسته از خانواده‌هایی هستند که تدین ندارند؛ نگفتم برخاسته از دزد‌ها ؛ اکثر هم یعنی برخی! ",1553112124938850304," همینجوری پیغمبرتون گفت امروز دین شما (مخاطبینش من نبودم!) را بر شما (بازم مخاطبینش من نبودم) کامل نمودم!
قبلش درباره غذاها و خوراک های حلال و حرام گفته شد!
ربطی هم به دعوای علی و بقیه نبود!",1,0,0
6680,1492373556260392704,"ما رفتیم جلوی مسجد محل، اسناد ۸ هزار میلیاردی رو دادیم به ذوالقدرنیا، گفتیم امضا کن!
روتون شد بعد اون حرف‌های ذوالقدرنیا بیایید توییتر؟
چقدر زندگی تلخ‌ه وقتی آدم از قالیباف حقوق بگیره و‌احساس تکلیف کنه که بیاد در انظار عمومی این طوری جواب آذرپیک رو بده! #عیسی_قالیباف #فسادیاب ",1492374007059988480,دادگاه بررسی کرده، فلذا احسنت,0,0,1
503,1552925980649393920,"هنوز نمی‌دانند که برای بازدید از سیل و سیلاب باید چکمه و لباس غیررسمی بپوشند و اینها می‌خواهند مدیریت بحران کنند!

مملکت را نمایش و شوآف اشغال کرده است.",1552926627406946304,والا این دیگه از شوآف گذشته. مسابقه نادانی گذاشتن!! با کت و شلوار میرن تو سیل!!!,0,1,0
4840,1492752696436264704,زمانی که نجفی فریاد می‌زد در دوره شهرداری قالیباف 8000 میلیارد اختلاس شده، میرسلیم اصولگرا میگفت قالیباف اختلاس کرده و بعد یه دفعه ساکت شد، آقای رییسی رئیس قوه قضائیه بود، چرا ورود نکرد؟,1492955599587401728,ورود کرد که قالیباف تو انتخابات به نفع اش خروج کرد!!🤔🤔,0,1,0
470,1539907820145020928,"وزیر خارجه روسیه در نشست خبری مشترک با امیرعبداللهیان:(۲)

از پروسه رسمی ورود ایران به سازمان شانگهای استقبال می‌کنیم.

غربی‌ها می‌خواهند از اوکراین مأمنی برای تهدید علیه خاک روسیه استفاده کنند، فدراسیون روسیه و پوتین بارها توضیح دادند که ما انتخاب دیگری نداشتیم.",1539911624840151040,"وزیر خارجه روسیه در نشست خبری مشترک با امیرعبداللهیان: (۳)

به دوستان ایرانی گفتیم که از موضع آنها برای احیای کامل برجام بدون هیچ کم و کاستی دفاع می کنیم.

ما از رژیم صهیونیستی درخواست کرده و خواستیم که قطعنامه شورای امنیت را رعایت کنند و دفاع از موضع خودمان را انجام می دهیم.",0,1,0
1035,1539252743533121536,نجم‌آبادی، مدیر مجری طرح هوشمندسازی کارتخوان‌های نانوایی‌ها: دولت، به نانوایی‌ها #آرد_دولتی نمی‌دهد و به‌ازای فروش نان به نانوا #یارانه_نقدی می‌دهد، و بر همین اساس در این طرح #قیمت_نان تغییر نمی‌کند و قیمت‌ها همان نرخ مصوب سال ۱۴۰۰ است_صداوسیما,1539256709453164288," پس خبر ندارید
#نان سنگگ رو میخریدم ۷ دیروز خریدم ۱۰
نان ساده رو میخریدم ۲ امروز صبح خریدم ۳.۵
شما از کدام کشور حرف میزنید ؟؟",1,0,0
7037,1353349375192346624,"سخنرانی تاریخی وزیر خارجه مادلین آلبرایت در شورا:
دراز کردن دست دوستی به طرف رژیم.
عذرخواهی برای کودتای 28 مرداد و انتقاد از شاه.
آمریکا دنبال تغییر رژیم نیست.
دیکتاتوری رژیم مانع دوست شدن آمریکا با رژیم نیست.",1353349424945225728,"ریاست جمهوری جرج بوش و دیک چینی و امید تازه برای لغو تحریم ها علیه رژیم.
سفر مهدی کروبی رئیس مجلس به آمریکا.
سفر هیئیت نفتی آمریکایی به ایران.
تمدید قانون تحریم ایلسا.",0,1,0
4986,1493198477702184704,"بعد از سه روز سکوت محضِ حسین شریعتمداری درباره #عیسی_قالیباف و #هلدینگ_یاس، خدمت استاد اعظم جنگ روانی بفرمایید:

رهزنی فکر نکنید؛ این حقه‌ها نخ‌نما شده؛ هر دو طرف ماجرا، هم مفسد و هم کشف‌کننده فساد، سپاه است. #عیسی_قالیباف و متخلفین را معادل کل سپاه قرار داده و آدرس غلط می‌دهید؟! ",1493297457828085504,مگه تو بیانیه سپاه نیومده که اقای قالیباف متهم نبوده و نیستند؟,1,0,0
1026,1544559032286842880,"🔴#مریم_رجوی: مجاهدین و شورای ملی مقاومت ایران راه‌ها و شقوق گوناگون سیاسی و قانونی برای جلوگیری از در بردن دیپلمات تروریست رژیم را بررسی کرده و از هر آن‌چه در توان دارند فروگذار نخواهند کرد.
#DontFreeTerrorists
#No2Appeasement
#دیپلمات_تروریست ",1544665996514021120,قربونت برم خواهر مریم خستگی ناپذیر ، قوی با اراده آهنین ، تنها دلسوز مردم ایران ، دست علی بهمراهت عزیز,0,1,0
6642,1492965333623349248,شریعتمداری کیهان هول شده و نوشته فرمانده سپاه بعد از اطلاع از فساد «بلافاصله، دستور عزل شریفی - شخص سوءاستفاده‌کننده- را صادر کرد». کاش به او اطلاع داده بودند شریفی، قائم مقام شهرداری تهران بود. فرمانده سپاه نمی‌توانست دستور عزل بدهد، شاید کل انتصابات شهرداری با سپاه بوده.,1492966051587440640,متاسفانه این وسط جوونی و زندگی و آینده و آرزوهای ماست که نابود شد، ملت بیچاره ای هستیم :((,0,1,0
4029,1540383042648576000,"۳/ شما تاثیر قرص رو روی بدن خودتون نمی‌دونید و ممکنه سرِ جلسه خواب‌آلود بشید.
_میتونید تفریح کنید، ولی مراقب باشید. اولاً مراقب این ویروس جدید که این چند هفته خیلی شایع شده(رفت ‌ آمدتون رو کمتر کنید) ، دوماً مراقب میوه‌های این فصل. 👇",1540383045488099328,"۴/ هر دو مورد میتونن کنکوری همراه با دل‌پیچه و بیرون‌روی براتون به همراه داشته باشن 

و در نهایت یادتون باشه که شما مکلف به تلاش هستید، نه نتیجه . کنکور هم تهِ همه‌چی نیست، تازه بعد از دانشگاه هم خیلی خبری نیست.( این تیکه‌ش خیلی بابابزرگی شد ، ببخشید🙂)

موفق باشید",0,1,0
5418,1494660411878260736,"رهبری هزار بار دیگر هم درباره «عدالت‌خواهی مصداقی» تذکر بدهند باز هم به گوش این جماعت به ظاهر عدالتخواه نمی‌رود
حق هم دارند؛ تمام هویت‌شان به همین افشاگری‌های بی‌سند و مدرک است. خودشان می‌برند و می‌دوزند و پشیزی ارزش برای نظر دستگاه قضای جمهوری اسلامی قائل نیستند ",1494780635591987200,رفتار دستگاه قضا در رابطه با حسین فریدون و مهدی هاشمی و دیگر کله گنده ها قبلا دیدیم!,1,0,0
8039,1506710703897550848,"در باره خشکسالی سی ساله
#چندتوییت
1- ناسا سال 2013 گزارشی منتشر کرده بود از یک تحقیق در باره روندهای اقلیمی خاورمیانه تا حدود سی سال آینده. در آن گزارش آمده بود که بررسی این روندها نشان میدهد در بازه مذکور خاورمیانه گرمتر و خشکتر می شود. قطعا این به معنای 'خشکسالی سی ساله' نیست.",1506900854124777472,"نوروز مبارک دکتر کرمی جان 
وجود پر مهر و دانش شما همیشه برای من آموختنی و ارزشمند بوده. آرزوی تندرستی و بهروزی دارم",0,0,1
3264,1537663239609372672,اتفاقا آن بخش اپوزیسیون که مساله اصلی اش قدرت است نه آینده ایران و حیات ملت، از این چیزها خوشحال می شوند. برای نمونه چشم انداز شکست مذاکرات هسته ای و افزایش تحریم ها را نگاه کنید، متوجه می شوید.,1537668990297833472," ولی اینکه ""رفتن"" را اجتناب ناپذیر می‌داند و درباره ""تسریع"" آن سخن می‌گوید، جالب توجه است. ",0,1,0
5593,1492505010298572800,"چرا ارتش سایبری که روزه سکوت گرفتند، تنها در برابر این گزاره «رهبر باید به موضوع قالیباف شخصا ورود کند» این قدر واکنش تند نشان می‌دهند؟!
آقای #سردار_باقری شما رییس کل نیروهای مسلح هستید؛ اجازه ندهید مردم یقین کنند هیچ اراده‌ای برای برخورد با فساد نیست
#فایل_صوتی #عیسی_قالیباف",1492570901874941952,الان برا سکوت پول میدن!,0,1,0
3440,1545432747140943872,"☢️ در این گزارش آمده کشتی «HMS Montrose» متعلق به نیروی دریایی بریتانیا در حالی لنج حامل موشک‌های زمین به هوا و موتورهای موشک کروز را توقیف کرد که قایق‌های تندرو سپاه پاسداران انقلاب اسلامی آن را اسکورت می‌کردند.

",1545452370796093440,همین که بعداز هفت ماه از این توفیف کشتی پرده برداشته نشان از پشتبانی از نظام است بدست انگلیس,0,1,0
8455,1506885040390774784,"ناسا: ایران تا سی سال دیگر قابل زندگی کردن نخواهد بود!

سازمان فضانوردی آمریکا، ناسا با انتشار گزارشی درباره پیامد‌های گرم شدن کره زمین اعلام کرد که تا سی سال دیگر برخی مناطق جهان، از جمله ایران قابل زیست نخواهند بود.",1506885485796413440,والا ایران از ۴۰ سال پیش دیگه قابل زندگی نبود !,0,1,0
7524,1498698514838302720,"انتقال کوره های آدمسوزی به #اوکراین توسط #روسها

متجاوزان روس، کامیون هایی که حامل کوره های آدم سوزی هستند را به اوکراین آوردند تا از تلفات نیروهایشان اثری به جا نماند! 

اوکراینی ها این کامیونهای متحرک را قبرستان های متحرک می نامند. 
#StandWithUkraine",1498798028177612800,"جایی خوندم که برای از بین بردن تلفات خودشون هم بکار میره.

سندیت نداره اینحرفش،امااحتمالشو میشه درنظرگرفت",0,1,0
1872,1536933055339761664,"روزنامه اطلاعات: اگر می‌خواهید بنزین را گران کنید، واقعیت را به مردم بگویید

روزنامه اطلاعات نوشت: 
حدود یک هفته است که مشاهدات مردمی حاکی از آن است که دربرخی جایگاه‌های سوخت کارت سوخت جایگاه‌داران جمع شده یاکاهش یافته.
اگردولت فکری درباره افزایش قیمت سوخت دارد،راه آن تکذیب نیست.",1536949722723889152,این داستان پیچیده‌ای است، نمی‌توان مدیریت کرد و بحث انبار بنزین در خانه‌ها و مکانها، فجایعی بوجود خواهد آورد.,0,1,0
1220,1554072014176108288,"ما از مسئولین تقاضا داریم ساعتهای قطعی اینترنت رو اعلام کنند تا برای وصل شدن تلاش بیهوده نکنیم و از رسانه خوب ملی و خبر ۲۰ و ۳۰ و باشگاه خبرنگاران جوان استفاده کنیم! 
با تشکر از زحمات مسئولین
#فیلترنت(کیهان و خوانندگان)",1554136422025674752,منم انتظار دارم داداش یکی منو تو اسپیس لایو nft دعوت بدن که ده سال منتظر منو کاشتن ، عجب دنیایی دختر مارو بخاطر دک بلند تر ولمون کرد,0,1,0
4994,1494292582570070016,"چرا ام‌الفسادهایی مثل قالیباف حتی پس از رسوایی راست راست می‌چرخند و در مراتب نظام بالاتر می‌روند؟ به دلیل حمایت شخص رهبر.
۴۰ سال است نمایش اشرافی-مستضعف راه انداخته‌اند تا دوگانه واقعی غارتگر-غارت‌شده را بپوشانند.
با همین حمایت‌ها غارت چند ده هزارمیلیاردی در شهرداری و سپاه کردند. ",1494333591249059840,چون قطعا با زیر سوال بردن امثال قالیباف خیلی های دیگه باید جوابگو باشن,0,1,0
8025,1471957250029674496,"من توی بودجه درست می‌بینم که تقریبا تمام درآمد نفتی کشور صرف حقوق و مزایای کارمندان دولت میشه؟
جمعیت آمریکا ۳۲۰ میلیون نفره و ۷۰۰هزار کارمند دولتی داره و جمعیت ایران ۸۰ میلیون نفر و ظاهراً حدود ۴/۵ میلیون کارمند دولتی!
مدام هم دستور استخدام معلم‌ها و پرستارها و... صادر میشه!",1471963347339948032,"دولت اونا واقعا الكترونيك شده.
ضمنا معلم و پرستار و .. خط مقدم ادارات هستند،شما آمار نيروهاي ستادي هر وزارت خونه رو داشته باشي متوجه قضيه ميشي.",0,1,0
2220,1541891135861362688,امیرعبداللهیان: من از جوزپ بورل دعوت کردم به تهران بیاید و در نهایت توافق کردیم که از سه‌شنبه در یک کشور منطقه گفت‌وگو کنیم. برای این مذاکرات عمان نیز ابراز تمایل کرده بود اما در این مرحله دوستان ما در قطر هماهنگی برگزاری این نشست را بر عهده دارند,1541902245771493120," بیچاره درمانده تر از درمانده
نه تنها قطر ،بلکه تمامی کشورهای اطرافمان که شما اراذلِ پست ،ثروت ملت را برایشان به باد داده اید ، همچنان میخواهند وجودِ نحستان به حیات زالو وارش ادامه دهد تا بتوانند آنچیزی را که شماها احمقان جنایتکار اصلاًنمیشناسید یعنی آیندهٌ ملتهاشان را تأمین کنند!",1,0,0
1772,1554498221069799424,"ورود سازمان بازرسی کل کشور برای بازگرداندن تابلوی مظفرالدین شاه

با تأیید ناپدید شدن پرتره مظفرالدین شاه قاجار از اموال متعلق به کاخ گلستان، بازرس کل امور گردشگری سازمان بازرسی کل کشور به خبرگزاری «ایلنا» از پیگیری برای بازگرداندن آن ""مطابق با قوانین بین‌المللی"" خبر داده است. ",1554498416897675264,لقمان کیاپاشا که برای بررسی ادعاهای ناپدیدشدن تابلوی دوران قاجاریه به محل کاخ گلستان رفته است، گفت: «از مدیر مجموعه و همچنین مدیرکل موزه‌های وزارت میراث فرهنگی توضیح خواسته شد و با توجه به پاسخ‌های اخذ شده، سازمان برنامه تحقیق و بررسی را در دستور کار دارد.»,0,1,0
