local_id,tweet_id,data,Not Claim,Trait,Action,Support/Oppose,Prediction,Quantity,Causation/Correlation,Rule/Law,Quote,Other Claim,Comparision
71,1259910886652813320,«کسی یک نقطه‌ی خوبی دارد؛ آن را تحت تأثیر نقطه‌ٔ بدی که از او در ذهن ما هست، قرار ندهیم؛ این خیلی چیز مهمی است.» رهبر انقلاب ۱۳۹۲/۰۳/۰۸ #سبک_زندگی #انصاف,1,0,0,0,0,0,0,0,0,0,0
2000,1090313990062985218,پیروزی ایران در مسابقات بین المللی فوتبال جدای از ایجاد احساسات ناسیونالیستی باعث میشود تا ضعفهای آن هم پنهان بمانند.درایران فوتبال دولتی است ومسئولین آن یافدراسیون منصوب حکومت.درژاپن حکومت نقشی دراداره فوتبال آنکشور ندارد.باشگاههای فوتبال ما دولتی و در ژاپن خصوصی و مستقل ازدولت.,0,1,1,0,0,0,1,0,0,0,1
2531,1215891035865407488,خطایتان سهوی بود دروغتان که عمدی بود! اگر پرواز خارجی نبود و جامعه جهانی پیگیری نمی‌کرد، به راحتی گردن خلبان متوفی و خطای انسانی می‌انداختید. به بهانه #مصلحت نباید به مردم #دروغ گفت. #در_حسرت_صداقت #مجازات_دروغگویان,0,1,1,0,0,0,1,0,0,0,0
4552,1404893564300054530,نگران مسئله تغییر اقلیم و گرمایش زمین هستم؛ امروز در برخی شهرهای کشور بیشتر از دو سه ساعت در روز نمی‌توان فعالیت کرد.  برای مدیریت محیط زیست و حفظ تنوع اقلیمی در کشور برنامه داریم. #کلاب_هاوس,0,0,1,0,0,0,0,0,0,0,0
3031,1468240779596476416,رادگا ماکسووا: مردم ایران از حقوق پایه‌یی محروم هستند بویژه زنان که شهروند درجه ۲ هستند   #StandUp4HumanRights,0,1,0,0,0,0,0,0,1,0,0
817,1449711263760670720,احترام و حتی پذیرفتن حکم #قاضی لازم است اما در مورد #احمدعراقچی در پرونده #بانک_مرکزی ، او را کاملا #پاکدست، وظیفه شناس،مقید به اجرای مقررات و #صادق و متعهد و #متدین می دانم. این را به #علم_الیقین، #عین_الیقین و #حق_الیقین می گویم .,0,1,0,1,0,0,1,0,0,0,0
4456,1152213249120751617,می‌دانید چرا آدم‌ها بی‌دین می‌شوند؟ چون خودشان را نمی‌خواهند و منافع خودشان را نمی‌خواهند! کسی که منافع خودش را نخواهد، لااقل یک‌چهارم قرآن-که از بهشت و جهنم سخن می‌گوید- اصلاً به دردش نمی‌خورد! ترس از جهنم و شوق به بهشت برای کسی است که خودش را می‌خواهد.,1,0,0,0,0,0,0,0,0,0,0
4241,1404036235157458945,مردم عزیز ایران؛ تجربۀ سالهای اخیر نشان داده است که منافع مردم پای جنگ‌های زرگری جناح‌های سیاسی قربانی می‌شود.  دولتی تشکیل خواهیم داد از همۀ شایستگان دو جناح که فکر و ذکرشان فقط حل مشکلات مردم باشد و با درایت «اصلاح از درون قدرت» و «بازسازی معماری اقتصاد» را پیگیری کنند.,0,0,0,0,1,0,1,0,0,0,0
4269,1110838406219788289,مسابقه ایی براه افتاه میان مسئولین که به سیلزدهها نشان بدهند چقدربفکرآنان هستند.ایکاش بجای اینهامیتوانستندبمردم نشان دهندکه چقدرحفظ وحراست از محیط زیست،ازجنگلهاومنابع طبیعی کشور برای نظام درالویت قرارداشته.سیل واقعی آمار تکاندهنده جنگلهای کشور است که ظرف چند دهه گذشته نابود شده.,0,0,1,0,0,0,1,0,0,0,0
1568,1365241782850756608,بازجوی سوم با ضرب و شتم: چرا در برخی سخنرانی‌هایم #احمدی‌نژاد را دروغگو خواندم؟ چند مورد را نوشتم. برگه را خواند. عصبانی ماند، اما بحث را ادامه نداد و به اتهام دیگری پرداخت. بعدا فهمیدم در همان ایام رهبر در خطابه‌ای گفته بود چرا رئیس‌جمهور را دروغگو خواندیم؟ #دروغ_ممنوع,0,0,1,0,0,0,1,0,1,0,0
1530,1454387612945420289,با سخن آیت‌الله صافی در لزوم پایان‌دادن به قهر با برخی کشورها و تعامل با تمام دنیا برای حل مشکلات اقتصادی مردم کاملا موافقم. اما #انتقاد از مراجع را حق و گاه وظیفه هر شهروند می‌دانم. اشکال مصباحیون #معیارهای_دوگانه آنهاست که انتقاد از مقامات همسو را تبلیغ علیه نظام می‌خوانند.,0,0,0,1,0,0,1,0,0,0,1
448,1477543831398535169,🔴هیل: #دمکراسی ها هنوز به اندازه کافی برای حمایت از #حقوق‌بشر مردم #ایران کار نمی‌کنند,0,0,1,0,0,0,0,0,1,0,0
856,1426221975882567681,ارتقای جایگاه بازار سرمایه در اقتصاد ملی و تامین مالی تولید، یک انتخاب تشریفاتی نیست، یک الزام است و مقامات دولت نباید خود موجب تزریق بی‌اعتمادی باشند.,0,1,0,0,0,0,1,0,0,0,0
432,1476490471165681664,🔴مردم‌سالاری:... #اقتصاد (نظام) رانتی است و به پولشویی روی آورده است #رئیسی_جلاد۶۷ #ایران,0,1,1,0,0,0,0,0,1,0,0
2142,1401406480469856257,تو مگو همه به جنگند و ز صلح من چه آید تو یکی نه‌ای هزاری تو چراغ خود برافروز #StopHazaraGenocide,1,0,0,0,0,0,0,0,0,0,0
517,1432783129169829888,۱/۲در حاشيه اجلاس همكاری و مشارکت در بغداد، گفتگوی مثبت و صمیمانه ای با شیخ محمد بن راشد  نخست وزیر امارات متحده عربي داشتم. ایران و امارات می توانند در مسیر همکاری و تحقق سیاست و دیپلماسی همسایگی گام های بلندی بردارند.,0,1,1,0,0,0,0,0,0,0,0
885,1383105763388887040,از اینکه سرانجام #آمریکا با پذیرش ناکامی در طولانی‌ترین مداخله نظامی خود،تصمیم به خروج از #افغانستان گرفته،خرسندیم مطمئن هستیم با خروج آمریکا و ناتو،مردم مسلمان و رنج کشیده افغانستان با وحدت و اتکا به توان و قدرت داخلی خویش،می‌توانند در کشورشان امنیت ملی و آرامش پایدار ایجاد کنند,0,0,1,0,0,0,1,0,0,0,0
1948,1453753530557337602,پخش زنده اجلاس ایران آزاد در واشینگتن حسابرسی از #رئیسی_جلاد۶۷ برای جنایت علیه بشریت، دخالتهای رژیم در کشورهای منطقه و سرپیچی‌های اتمی  #ProsecuteRaisiNOW,0,0,1,0,0,0,0,0,0,0,0
1218,1332387288114999297,امروز راه مماشات بسته است و انتقام گرفتن از آمران و عاملان این جنایت‌های بزرگ است که هزینۀ غیرقابل بازگشت این ترورها را مشخص خواهد کرد.  در مجلس تعمیق، توسعه و ایجاد جهش در میراث ارزشمند #شهید_فخری_زاده در صنعت هسته‌ای را با طرح «اقدام راهبردی برای لغو تحریم‌ها» پیگیری می‌کنیم.,0,0,1,0,1,0,1,0,0,0,0
1630,1375503343230009345,بر اساس گزارش چندی پیش مرکز پژوهشهای مجلس، قدرت خرید هر ایرانی نسبت به سال۹۰ حدود یک‌سوم کاهش یافته. در صورت تحقق رشد اقتصادی ۸ درصدی از سال۹۹ به بعد حداقل ۶ سال زمان نیاز خواهد بود تا ایران به سطح درآمد ۹۰ بازگردد. به ساده‌سازی‌های انتخاباتی مجال ندهیم...,0,0,1,0,1,1,1,0,0,0,1
58,1446223778405625860,«زمان» نقش مهمی در پیمودن راه به سمت خدا دارد. یکی از دلایل برپایی مجالس اهل‌بیت در مناسبت‌ها، در نظر داشتن عنصر «زمان» در سلوک است (میرزا جواد آقا ملکی تبریزی: زمان‌ها منازل سلوک الی الله هستند). محرم و صفر تمام شد!,0,0,0,0,0,0,1,0,0,0,0
1888,1082572460225163266,بهترین لحظات عبادت، سحر است که نه موعظه‌کننده‌ای هست و نه دعاخوانی؛ فقط خودت هستی و خودت! آن لحظه‌ها تعیین‌کننده است؛ اینجا اگر توانستی خودت توجّه خودت را به چیزی جلب کنی و عمیقاً به آن فکر کنی درست است! این یکی از مهم‌ترین وجوه قدرت آدمی است و خدا قدرتمندان را دوست دارد.,1,0,0,0,0,0,0,0,0,0,0
2302,1457674103582859264,چرا موهای بلند یه مرد باعث تحریک دیگران نمی‌شه ولی موی زن می‌شه؟ جنس موهاشون فرق داره یعنی؟ و چطور همون زن سرش رو بتراشه مشکل برطرف می‌شه و فیلم هم می‌تونه بازی کنه؟ اگر موی سر زن تحریک کننده است پس چرا موی ابروش نیست؟ راستش فقط یه احمق می‌تونه برای اینا توضیح منطقی بیاره!,1,0,0,0,0,0,0,0,0,0,0
2008,1228784240264957955,پیشاپیش از شما صمیمانه تشکر می‌کنم که وقت می‌گذارید و ویدئوی سی دقیقه‌ای اولویت‌های مجلس آینده را می‌بینید و نظرات خود را درباره این اولویت‌ها با من به اشتراک می‌گذارید. ۱/۵ • قسمت اول:  • قسمت دوم:,1,0,0,0,0,0,0,0,0,0,0
4503,1460651727615664131,"نخست وزیر بنت: ""برای ما آینده گفتگو بین رژیم ایران و ابر قدرت‌ها مهم نیست. ما به شدت از عدم قاطعیت در مقابل سرپیچی‌های رژیم ایران نگران هستیم. اسرائیل با قدرت خود از خود دفاع خواهد کرد"".",0,0,1,0,0,0,1,0,1,0,0
2017,1099904259653545985,پیشنهاد می کنم تا قتل هابیل به دست قابیل،منحرف شدن پسر نوح،دریده شدن پیراهن یوسف و به چاه انداختن او و... به گردن #فضای_مجازی و  نیفتاده،وزیر ارتباطات یک قفل گنده به اینترنت بزند و کلیدش را هم بفرستد برای #دادستان_کل. اینجوری،عاشق آذری جهرمی خواهیم شد،#مااصولگراها,1,0,0,0,0,0,0,0,0,0,0
3023,1423223280970969092,رئیسی: برای تعمیق صلح و ثبات بین کشورهای منطقه از هیچ کمکی دریغ نخواهیم کرد. مهم: برای منطقی بودن این جمله، به جای صلح و ثبات بخوانید جنگ و ویرانی. #RaisiTerrorist,0,0,0,0,1,0,1,0,1,0,0
545,1227110264161521665,۲۲ بهمن جشن عقلانیت است. عشق به انقلاب پس از چهل سال، نتیجه همان عقلانیتی است که امام بر مبنای آن رهبری کرد و امام زمان هم پس از ظهورش این عقلانیت را کامل خواهدکرد. اگر عقلانیت نبود این عشق پایدار نمی‌ماند. سردار سلیمانی مانند تمام شهیدان انقلاب از سر عقلانیت سربدار شدند. #روزملی,1,0,0,0,0,0,0,0,0,0,0
3560,1293059542016765952,سیاست خارجی #نه_شرقی_نه_غربی ایران برروی اصول و ضوابط مشخص و روشنی پایه ریزی شده است.حسب موازین آن،حضور، یا درست تر گفته باشیم، فرمانروایی بی چون و چرای روسیه در سوریه استعماری نبوده و در راستای تحکیم #محور_مقاومت است.اما حضور فرانسه در لبنان استعماری هست.,0,0,0,0,0,0,1,0,0,0,1
4016,1411420438832558084,کنکوری های عزیز! اگر شواهد و مستنداتی درباره قرابت و شباهت سوالات آزمون سراسری امسال با سوالات کتب کمک آموزشی یا امتحانات آمادگی موسسات کنکوری دارید، حتما به صورت مکتوب و مستند به نام اینجانب به نشانی مجلس شورای اسلامی ارسال کنید! چندی قبل رییس سازمان سنجش هرگونه شباهت را رد کرد,0,0,1,0,0,0,1,0,1,0,0
4469,1342773012911820801,می‌گویم #اعدام_نکنید می‌گویند چرا درباره اقتصاد توییت نمی‌زنی. حال یک پیشنهاد اقتصادی: «بودجه امسال ۴۳ نهاد مذهبی قم تقریبا ۲۱۳ برابر بودجه‌ ساخت متروی قم است. بودجه امسال مترو کفاف ساخت حتی یک ایستگاه را هم نمی‌دهد.» نیمی از بودجه این نهادها را به مترو یا اداره کار قم بدهید.,0,0,0,0,0,1,1,0,0,0,1
2151,1376462841591574528,توسعه اقتصادی و علمی/فنی ایران در گرو تنش‌زدایی در عرصه بین‌الملل و بسط روابط متوازن با امریکا و اروپا از یک‌سو و روسیه، چین، هند و دیگر کشورهای آسیایی از سوی دیگر است. پنهانکاری در عقد قراردادها غیرقانونی است. رهبر و دولت #توافق‌نامه با #چین را در معرض داوری عمومی قراردهند.,0,0,1,0,0,0,1,0,0,0,0
3810,1475498136282046464,فردِ مهمی به درستی گفته بود که مرغ، غذای فقراست؛ مراقب نوساناتِ قیمتِ آن باشید. با ناهماهنگیِ فعلیِ تیم اقتصادیِ دولت که یارانه‌ی اعلامیِ اول دی به فاصله ۲۴ ساعت، تکذیب می‌شود، چگونه می‌توان ارز ۴۲۰۰ تومانی را در شرایط فعلی از خوراک دام (ذرت، سویا، جو) و روغن حذف کرد؟!,0,0,1,0,0,0,1,0,0,0,0
2315,1407749451557580806,چقدر غم انگیز است. به شما و همکارانتان در ایسنا و خانواده ایشان صمیمانه تسلیت عرض می کنم. رحمت و مغفرت برای ایشان و صبر و اجر برای بازماندگان مسئلت دارم.,1,0,0,0,0,0,0,0,0,0,0
2955,1361629062456881152,دیدار نهادهای حقوق بشری از زندانهای ایران پیش کش، می‌گذاشتید مادر بهنام محجوبی فرزند درحال مرگش را برای آخرین بار میدید.,0,0,1,0,0,0,1,0,0,0,0
2112,1358448761073188864,تفاوت #حاج_قاسم و #حاج_باقر در اسم نیست؛ در رسم است. یکی خودش را برای انقلاب هزینه می‌کند و #پوتین ساعتها مشتاقانه پای نظراتش می‌نشیند و دیگری اعتبار کشور را هزینه سودای خود می‌کند و درهای کرملین برویش بسته می‌شود. عزت دست خدا و در خدمت به مردم است. #باقر_گیت #قالیباف,0,0,0,0,0,0,0,0,0,0,1
306,1474389490831667203,🎥 فیلم اظهارات اینجانب در دانشگاه امام صادق(ع) پیرامون #یارانه_پنهان. تئورسین‌های حذف ۴۲۰۰ و گران‌سازی بنزین، فردای فاجعه حق گریز از زیر بار مسئولیت ندارند. بی‌صداقتی نیست که این طرح بنام عدالت و فسادستیزی اجرا شود و یک‌کلام از تامین مالی دولت سخن نباشد؟,0,1,1,0,0,0,1,0,1,0,0
1950,1386653317531684865,پخش مشکوک یک فایل صوتی، نشان‌گر اولویت اهداف انتخاباتی بر #منافع_ملی برای غرب‌گرایانِ یقه‌بسته است. به دنبال دوقطبی میدان-دیپلماسی هستند در حالی که ثابت کردند نه از بدیهیات دیپلماسی چیزی می‌دانند نه ضرورت قطعی میدان را می‌فهمند. ایمان دارم خون حاج قاسم رسوایشان خواهد کرد.,0,1,1,0,0,0,1,0,0,0,0
984,1367563066066554883,اصلاحات بودجه در چارچوب توان اجرایی دولت فعلی اعمال شده است. مالیات سالیانه بر خودروها وخانه‌های لوکس تا سقف ۴درصد ارزش خودرو برای خودروهای بالای یک میلیارد تومان و ۵هزارم ارزش خانه برای خانه‌های بالای ده میلیارد تومان، تصمیم مهمی بود که مجلس یازدهم آن را عملیاتی کرد. #کاهش_تبعیض,0,0,1,0,0,1,1,0,0,0,0
4290,1284912388437934080,مشخصه یک نظام اقتصادی سالم این است که در آن به فعالیت مولد پاداش داده شود؛ یعنی سازِکارهای اقتصادی به گونه‌ای تنظیم گردد که سطح سود فعالیت مولد، بیش از سطح سود فعالیت غیرمولد باشد. معنی هدایت نقدینگی به تولید جز این نیست. آنچه در #بورس می‌گذرد، نقطه مقابل این رویکرد است.,0,1,0,0,0,0,0,0,0,0,1
532,1434063135174955015,۱۴ سال پیش کیش بودم،‌ مرکز بهداشت. اون موقع داماد قرائتی رئیس منطقه آزاد کیش بود و مسئولانش دنبال «گردشگری مومنانه» با تکیه بر گردشگری مذهبی، پزشکی و دانشگاهی بودند تا «انقلاب گردشگری» کنند. طرح الکی نوشتند و پول هدر دادند. وقتی توهم دارید، فرقی ندارد کجا و کی هستید؛ توهم دارید.,0,0,1,0,0,0,1,0,0,0,0
104,1390361371632717827,#القدس_اقرب یک شعار نیست، یک باور واقعی است که برای تحقق آن لحظه شماری می کنیم,1,0,0,0,0,0,0,0,0,0,0
2763,1201900848240050177,در مستند #تهیدستان_جدید که ۸ماه پیش تولید شد؛ احتمال پرخاش و طغیان #تهیدستان قابل پیش‌بینی بود! بی‌توجهی به نظرات جامعه‌شناسان، اقتصاددانان و فعالان مدنی نتیجه‌ای جز این #مصیبت ندارد #امنیت باحضور #همه_مردم تامین می‌شود نه فقط با نظامیان و صاحبان اسلحه!,0,0,1,0,1,0,1,0,0,0,0
514,1323704374753923090,۱/ مسئول مستقیم تمامی جنایت‌های داعش، بنیانگذاران آدم‌کش آمریکایی و صهیونیست، تامین کنندگان مالی آنها در منطقه و حامیان آنها هستند. هر قدمی در راستای تقویت هر یک از این جنایتکاران، دشمنی با آرامش، رفاه و صلح منطقه است. #افغانستان_تسلیت,0,0,0,0,0,0,1,0,0,0,0
3444,1430098508846149638,سالهاست در دولتهای مختلف برای دو وزارتخانه بهداشت و علوم آرزو به دل ماندیم که: وزیر بهداشت فردی غیرپرشک باشد تا به جای حفاظت از منافع پزشکان، اولویت های نظام سلامت را مد نظر قرار دهد. و وزیر علوم فردی چند بعدی و مسلط به علوم انسانی، مهندسی و... باشد تا وزارت علوم تک بعدی نباشد.,1,0,0,0,0,0,0,0,0,0,0
3312,1274935797188263939,رهبر انقلاب: وظیفه‌ای بر دوش دولت است. باید به خانم‌هایی که به هر دلیلی، با هر ضرورتی، کار تمام‌وقت یا نیمه‌وقت را قبول کرده‌اند، کمک شود تا بتوانند به مسئله‌‌ی مادری، به مسئله‌‌ی خانه‌داری برسند. با مرخصی‌ها، با زمان بازنشستگی، با مدت کار روزانه، به‌نحوی بایستی دولت کمک کند.,0,0,1,0,0,0,1,0,1,0,0
2721,1400487085644075011,در سالهای پس از انقلاب باوجود پیشرفت‌ در شاخص‌ توسعه انسانی،به حقوق #مادران_ایرانی توجه نشده است. اقدامات نمایشی راظلم به زنان می‌دانم و برای ایفای حقوق مادران این سرزمین، خانه‌داری را در دولت خود به عنوان «شغل رسمی» ثبت خواهم کرد وبرای آن عزیزان مستمری ماهانه اختصاص خواهم داد.,0,0,1,0,1,0,1,0,0,0,0
2372,1434412183866257413,"حالا که مهدی هاشمی به زندان بازگشت، آیا ""حسین فریدون""، ""بابک زنجانی"" و ""هادی رضوی"" هم در زندان حضور دارند و یا در مرخصی‌اند؟!",0,0,1,0,0,0,1,0,0,0,0
2397,1468903517553373192,حدود 50 درصد طلاقها قبل از پنجمین سالگرد ازدواج رخ می‌دهد. این یعنی مشکل‌دار بودن بسیاری از انتخاب‌ها. امروز زیر یک سقف رفتن، کار انتخاب قاعده‌مند را انجام می‌دهد. چیزی را که باید در مرحلۀ انتخاب بفهمیم، در زندگی مشترک می‌فهمیم. باور کنیم انتخاب همسر مثل همۀ انتخاب‌ها قاعده دارد.,0,0,1,0,0,1,0,0,0,0,0
568,1396532426973716482,آب و برق مردم را قطع نکنید، اینترنت رایگان یکماهه پیشکش #قطعی_برق,0,0,1,0,0,0,1,0,0,0,0
4313,1378765612793610247,مصیبت آنجاست که واردات خودرو آزاد است، اما تولید خودرو نه ... #خودروسازان_جوان #انقلاب_اقتصادی_۱۴۰۰,0,0,0,0,0,0,0,0,0,1,1
3970,1478304076521787392,کسی اهم و مهم نفهمد و ضرورت و زمان درست برای پرداختن به موضوعی را نداند در جهل مرکب ابدالدهر بماند!,1,0,0,0,0,0,0,0,0,0,0
4275,1383056903115259909,مستند #لشکر_زینبی را دیدم. واقعا در درون خود شرمنده شدم که این‌ها چقدر به ايران، اسلام و مسلمانان خدمت کردند و ما چه می‌کنیم...,1,0,0,0,0,0,0,0,0,0,0
3076,1448156188428881922,رسید مژده که ایام غم نخواهد ماند چنان نماند چنین نیز هم نخواهد ماند #حافظ,1,0,0,0,0,0,0,0,0,0,0
3567,1404354837094010883,سیستم اجرایی کشور یک #آچارکشی اساسی لازم دارد. #انتخابات_۱۴۰۰,1,0,0,0,0,0,0,0,0,0,0
541,1391344050675097601,۲۰۳ نماینده مجلس از #دخالت شورای نگهبان در امور مجلس حمایت کردند! نمایندگان #مجلس_انقلابی متوجه نیستند که تغییر قانون اساسی «رفراندوم» می‌طلبد نه «مصوبه شورای نگهبان» #رفراندوم هم ترس ندارد!,0,0,0,1,0,0,1,0,0,0,0
4763,1469607855850463239,وزارت اطلاعات: «۵ اخلالگر شاخص بازار ارز در تهران دستگیر شدند. حساب بانکی ۸۴۱ فعال غیرمجاز ارزی مسدود شد.» با گرفتن چند #جمشید_بسم‌الله دیگر قیمت دلار کاهش می‌یابد؟ اگر شکست خوردید، بروید سراغ برجام و لغو #تحریم‌ها، تا شکوفایی اقتصادی ممکن و بهای ارز معقول شود.,0,0,1,0,0,1,1,0,1,0,0
809,1397864989793345538,"اتفاقا پیشرفت یعنی همین.یعنی اقای احمدی نژادی که در۸ سال زمامداریش یکبار صحبت ازحاکمیت قانون،دادگاههای انقلاب و زندانیان سیاسی ننمود،حالا نصف شبی باتفاق دکتر الهام دارن قانون اساسی را زیر و رو میکنند که""چرا جایگاه مردم در این نظام منظما در حال سقوط و قدرت حکومت درحال افزایش است؟""",0,0,1,0,0,0,1,0,0,0,1
4815,1155112855185874946,وقتی «ملاقات خدا» را عالی‌ترین هدف خودت قرار دادی، کم‌کم محبتش به دلت می‌افتد و یک کششِ بسیار قوی نسبت به او پیدا می‌کنی. وقتی این رابطۀ قوی شکل گرفت «گناه» می‌شود همان چیزی که انسان را از خدا دور می‌کند؛ لذا از گناه، بدت می‌آید.,1,0,0,0,0,0,0,0,0,0,0
2810,1277913140068564992,درحالیکه کشور با مشکلات ارزی دست و پنجه نرم می‌کند و اقشار جامعه زیر بار فشار اقتصادی ناشی از سوء مدیریت دولت هستند، میلیون ها دلار از بیت المال برای ورود تجهیزات 5G هزینه می شود. ارزانترین گوشی 5G در بازار بالای ۱۵ م تومان است.,0,0,0,0,0,1,1,0,0,0,0
3788,1106910274219593728,"غربیها وقتی حادثه تروریستی اتفاق میفتاد به بررسی خود حادثه،جزییات ماجری،عاملین،نحوه پیشگیری و....میپردازند.اما پیشرفت علوم انسانی در ایران سبب واکنش متفاوت نوادگان دایی جان ناپلئون میشود.""بن بست لیبرالیزم و سوسیالیزم درغرب""؛""دورجدیدجنگهای صلیبی""؛""سکوت شرم آور مدعیان حقوق بشر""...",0,0,0,0,0,0,0,0,0,0,1
2041,1184895782706733057,تاخیر دولت در برداشتن #گام_چهارم هسته‌ای با چشم‌دوختن به اروپای بی‌اراده و ناتوان #خسارت_محض است.,0,1,0,0,0,0,1,0,0,0,0
2001,1364155151163019266,پیروزی بزرگ تحمیل اراده ملت #ایران در برچیدن نظارت های تشدیدیافته #پروتکل_الحاقی و شکست #آمریکا و پیروانش مبارک باد. بهترین زمینه تفاهم #دولت و #مجلس در پرتو اجرای درست قانون لغو تحریم هاست وصدای واحدشان سبب کسب مصالح انقلابی ومنافع ملی درعرصه های جهانی و انفعال دشمنان خواهد شد.,0,0,1,0,0,0,1,0,0,0,0
3701,1432713340917268484,طبق ماده ۵۷۰ قانون مجازات اسلامی، هیچ مقامی حق ندارد آزادی شهروندی را سلب کند یا وی را از حقوق مقرر در قانون اساسی محروم نماید. مطابق اصل ۳۴ قانون اساسی، #دادخواهی حق مسلم هر فرد است. سه حقوق‌دان و فعال مدنی را فورا آزاد و خاطیان را به دادگاه معرفی کنید.,0,0,1,0,0,0,1,1,0,0,0
4277,1230739262116515843,مسجد خاتم واوان در اسلامشهر هم مثل بقیه مساجد و مدارس مملو از جمعیت است. همه مردم نجیب این آب و خاک، ایران را سربلند می‌خواهند. 🇮🇷✌🏻 #ایران_سربلند؛ #بی_کم‌_و_کاست,0,0,1,0,0,0,0,0,0,0,0
1226,1448381326466428932,امروز مجلس با تصویب عبارت «سابقه قضاوت و وکالت مجلس جایگزین آزمون نخواهد بود» اقدام مهمی را در جهت مبارزه با تعارض منافع انجام داد. نمایندگان مردم نشان دادند برای عدالت‌گستری در فرآیندها، خودشان را استثنا نمی‌کنند. مجلس در مبارزه با #انحصار و رانت‌خواری هیچ خط قرمزی ندارد.,0,0,1,0,0,0,1,0,0,0,0
1594,1099689154680635393,باید بگویی «خدایا من این نقطه‌ضعف را در ذهنم دارم؛ این را ببخش!» البته خدا کریم و بخشنده است، اما ضرورتِ اعتراف در این است که «باید خودت بفهمی، این عیب را داری» لذا باید پیش خدا به این عیب و گناه خودت اقرار کنی.,1,0,0,0,0,0,0,0,0,0,0
4156,1351577523365294081,مجلس انقلابی امروز با دادن دوکارت زرد به دکترظریف پاداش توهین او به وزیر خارجه فرانسه را داد.بسیاری از تحصیلکرده‌های کشور هم که زمانی ظریف را حلول مصدق میدیدند، مدتهاست‌ دست از وی شسته اند.شاید اگر ظریف بجای خدمت به ایدئولوژی نظام،منافع ملی را لحاظ میکرد سرنوشت بهتری پیدا میکرد.,0,0,1,0,0,0,1,0,0,0,0
4562,1335164664922185728,نماینده شازند: «همه مردم ایران از کار مجلس در تصویب عدم اجرای پروتکل الحاقی خوشحال هستند.» آیا او نمی‌داند که #نتانیاهو #خروج_از_برجام را به ترامپ تبریک گفت نه ملت ایران؟ اکثریت قاطع #ایرانیان از افزایش احتمال بازگشت امریکا به برجام و #لغو_تحریم‌ها خوشحال شدند.,0,0,0,0,0,0,1,1,1,1,0
3972,1400096694352547843,کسی که از الان تعداد زنان در کابینه را مشخص میکند اشتباه کرده، چون ممکن است بعدا براساس شایستگی، تعداد بیشتر یا کمتری از بانوان بتوانند مسوولیت بگیرند. رسول خدا میفرماید اگر کسی برخلاف شایستگی، مسوولیت بپذیرد یا بگمارد، به خدا، رسول و مردم خیانت کرده است. من #اهل_خیانت_نیستم.,1,0,0,0,0,0,0,0,0,0,0
2861,1335875990841663488,دقت کرده اید برخلاف فاضلاب اهواز که نه مسئول آن مشخص است و نه اعتبار کافی برایش وجود دارد، برای هسته ایی یا ساخت موشک و تهیه سایر تسلیحات و امور نظامی،هم مسئولین آنها کاملا مشخص هستند، هم بحمدالله هیچوقت با مشکل کمبود اعتبار مواجه نیستند.,0,0,0,0,0,0,0,0,0,0,1
3855,1471857873508605956,فیلم ساختگی تلویزیون رژیم برای #گوهر_عشقی جدا از اینکه بسیار رسوا کننده شد، اما عمق شکنندگی تمام نظام رو نشون میده که برای سفیدسازی و جلوگیری از شکل‌گیری اعتراضات و قیام، مجبور میشه تا این حد سخیفانه و ناشیانه دست به جعل واقعیت بزنه,0,1,0,0,0,0,1,0,0,0,0
3687,1231542651348037633,طبق آیه قرآن،حضرت ابراهیم به خداعرض می کند می خواهم نحوه زنده شدن مردگان را ببینم.خدا می پرسد ایمان نداری؟می گوید دارم اما میخواهم قلبم مطمئن شود.الی آخر داستان. من هم به وزارت کشوردرمورد آرای #قالیباف در #انتخابات ایمان دارم اما برای اطمینان قلبم دوست دارم رای 100صندوق را بشمرم!,0,0,0,0,0,0,0,0,0,0,1
805,1006902302525906944,ابطحی نماینده خمینی‌شهر: شاید ازاله بکارت دختر ۵ ساله با شیشه پپسی بوده! موسوی نماینده مجلس: توالت ۲۶میلیونی مجلس از بودجه مصوب مجلس است نه جیب مردم! مجلسي كه يك نماينده اش مدافع متجاوزين است و ديگري بودجه پارلمان را به مردم بيربط ميداند در #راس_امور_نیست در #راس_معضلات_كشور است,0,0,1,0,0,1,1,0,1,0,0
4287,1043522921069797377,مشاور بی‌خرد و خود فروخته ولیعهد ابوظبی با نقض آشکار قوانین بین‌الملل بر دخالت بیگانگان در حادثه تروریستی #اهواز صحه گذاشت. پشیمانی سختی درانتظار اوست. #محسن_رضایی #حمله_تروریستی,0,1,0,0,0,0,1,0,0,0,0
4473,1429797364970180609,می‌گویند یکی از دلایل اینکه مارکسیسم در کشورهای مسلمان پا نگرفت، ضدیت آشکارش با مذهب بود. لیبرالیسم اما مزوّرانه مذهب را به رسمیت شناخت، اما آن را از مرجعیت بایدها و نبایدها انداخت. به همین دلیل است که نئولیبرال‌های ریش‌دار و سربه سجودِ آیه‌خوان، برای اسلام سیاسی خطرناک‌ترند.,0,0,0,0,0,0,1,0,0,0,1
